gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032939	6348.76048046223	0.222093701152942	0.0433921793432618	5.1182886988927	3.08320402984727e-07	0.00148702930359534
ENSMUSG00000037428	16683.7522086158	0.482914075525579	0.0971310509174841	4.9717785503611	6.63414590738783e-07	0.00159982428556658
ENSMUSG00000045136	30567.1848252027	0.226332879175819	0.0486660467668943	4.65073483901275	3.30754370562616e-06	0.00531742776407833
ENSMUSG00000021675	6807.00530093294	0.28076605414218	0.0618487356681307	4.53956012373026	5.63717050682373e-06	0.00679701833860271
ENSMUSG00000062542	10768.6288298582	0.222840781365814	0.0515342173152037	4.32413244976307	1.53133278104263e-05	0.0147712360059372
ENSMUSG00000031934	4859.37487557887	0.193999376899016	0.0459467938933103	4.22226145635946	2.41863315616695e-05	0.019441779520322
ENSMUSG00000028381	8504.02809470683	0.314064563481815	0.0750170146030684	4.18657774031131	2.83191966612548e-05	0.0195119264996046
ENSMUSG00000023903	6700.83787579517	0.340812414509453	0.0844127120070093	4.03745367736975	5.40345100029424e-05	0.0295688097327832
ENSMUSG00000001420	11064.3872077762	0.225630399466779	0.0561235858056797	4.02024204668593	5.81383771493163e-05	0.0295688097327832
ENSMUSG00000019461	3725.41946940418	0.159304219642905	0.0397493454289258	4.00771932025272	6.13079198274584e-05	0.0295688097327832
ENSMUSG00000059991	9142.41596863668	0.299792484004238	0.0753449318991843	3.97893363823564	6.92250581718113e-05	0.030352041414786
ENSMUSG00000052684	12732.0800475042	0.248104590568615	0.0631281774121879	3.93017192542477	8.48851437767762e-05	0.0341167540362827
ENSMUSG00000032657	35415.5865957923	0.21682476573946	0.0559704347723073	3.87391605267178	0.000107100318307389	0.0397342180920415
ENSMUSG00000032297	4232.91883943781	0.24576611189412	0.064424970315158	3.81476484493305	0.000136312675194153	0.0469597166043857
